Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
46.6,141.6,2.7,8.6,5.8,147.4,0,Bhuttan,+1
61.4,166.9,9.0,5.4,5.6,172.0,1,Assam,-1
36.9,139.5,7.4,7.4,8.2,145.5,1,Bhuttan,+1
62.2,145.8,14.3,8.1,4.1,150.6,1,Assam,-1
45.3,128.7,14.2,8.5,4.8,133.3,0,Assam,-1
53.9,146.0,9.8,8.7,4.6,150.8,1,Assam,-1
31.7,168.7,5.3,8.9,5.5,174.0,1,Bhuttan,+1
39.4,148.4,8.8,7.4,5.2,153.3,1,Assam,-1
33.3,131.9,8.5,7.2,5.7,136.7,1,Assam,-1
30.7,147.0,10.3,11.8,6.4,152.9,1,Bhuttan,+1
60.2,142.0,4.4,14.5,7.3,147.8,0,Bhuttan,+1
53.3,121.2,4.8,9.4,6.4,126.8,1,Bhuttan,+1
35.6,159.0,1.4,10.5,4.8,164.6,1,Bhuttan,+1
66.3,147.6,6.5,10.8,5.1,153.2,1,Bhuttan,+1
60.0,164.1,15.1,8.8,4.8,168.6,1,Assam,-1
49.4,150.4,14.3,7.0,5.8,155.8,1,Assam,-1
55.0,151.6,11.5,7.8,6.9,157.4,1,Bhuttan,+1
52.3,142.5,13.0,6.6,5.8,147.9,1,Assam,-1
39.4,139.6,9.3,12.2,5.4,144.9,1,Bhuttan,+1
52.7,145.0,15.2,9.1,5.5,150.2,1,Assam,-1
29.0,156.4,9.9,10.2,5.4,161.7,1,Assam,-1
59.6,149.6,7.7,8.1,5.3,154.3,1,Assam,-1
55.3,128.7,9.7,6.1,4.2,133.9,0,Assam,-1
37.6,135.6,7.2,12.0,6.0,141.5,1,Bhuttan,+1
55.2,145.9,8.8,9.2,7.0,151.4,1,Bhuttan,+1
37.1,149.7,4.3,10.2,5.1,155.6,1,Bhuttan,+1
37.5,128.5,11.2,12.9,7.6,133.5,1,Bhuttan,+1
43.5,141.4,17.2,9.5,6.8,147.2,1,Bhuttan,+1
40.3,128.6,10.9,9.1,6.5,134.2,1,Bhuttan,+1
39.1,153.1,10.1,9.2,7.0,158.2,1,Bhuttan,+1
49.2,141.0,15.6,7.9,5.5,145.7,1,Assam,-1
43.8,148.7,11.1,7.1,6.1,153.5,1,Assam,-1
49.4,144.0,16.4,9.9,4.0,149.3,1,Assam,-1
42.0,140.6,6.9,9.0,9.1,146.3,1,Bhuttan,+1
57.4,149.7,15.6,5.8,5.5,154.6,1,Assam,-1
53.1,162.2,10.8,7.9,6.6,167.7,1,Bhuttan,+1
36.8,151.0,4.5,10.4,7.3,156.7,0,Assam,-1
34.6,132.4,15.7,10.6,7.2,138.2,1,Bhuttan,+1
44.6,136.4,6.9,8.7,5.3,142.3,1,Bhuttan,+1
65.0,137.2,7.4,8.2,4.1,142.0,0,Assam,-1
35.1,157.6,7.1,13.5,7.5,163.5,1,Bhuttan,+1
43.1,150.6,14.7,10.9,5.5,155.9,1,Bhuttan,+1
47.1,140.3,7.9,8.5,5.6,145.7,1,Bhuttan,+1
29.1,145.2,8.2,10.0,5.8,150.3,1,Bhuttan,+1
49.2,134.4,7.8,9.3,6.8,139.7,1,Bhuttan,+1
48.3,130.4,18.0,5.7,4.8,135.5,1,Assam,-1
51.4,119.3,7.0,7.5,7.1,124.0,0,Assam,-1
25.0,140.9,12.9,8.8,7.4,146.3,1,Bhuttan,+1
50.2,143.8,13.2,10.7,5.8,149.7,1,Bhuttan,+1
32.6,153.3,7.0,8.5,3.5,158.3,1,Assam,-1
42.7,152.8,7.1,8.4,7.4,157.8,1,Bhuttan,+1
44.7,129.5,8.1,9.7,6.4,135.0,1,Bhuttan,+1
30.6,144.0,13.1,9.9,6.9,149.1,1,Bhuttan,+1
46.8,147.4,13.1,8.5,6.2,152.9,1,Assam,-1
42.3,127.4,11.9,9.4,4.7,132.0,1,Assam,-1
45.7,125.1,4.7,8.5,6.6,130.8,1,Bhuttan,+1
45.2,142.3,14.8,7.7,4.2,147.6,0,Assam,-1
39.7,144.0,7.3,6.5,3.9,149.1,1,Assam,-1
38.5,161.5,14.1,9.2,7.4,167.2,1,Bhuttan,+1
25.7,159.6,7.6,6.8,7.1,165.2,1,Bhuttan,+1
36.5,146.4,11.4,10.2,6.3,152.2,1,Bhuttan,+1
30.8,138.2,13.4,10.3,5.1,143.5,1,Assam,-1
38.1,141.9,13.2,7.2,5.2,146.5,0,Assam,-1
31.7,122.8,8.4,10.6,7.3,128.5,1,Bhuttan,+1
24.5,151.6,8.2,15.7,4.9,157.3,0,Bhuttan,+1
43.1,134.3,11.7,7.1,7.3,139.8,0,Bhuttan,+1
38.7,139.7,10.3,11.1,6.9,144.8,1,Bhuttan,+1
44.8,152.3,9.0,6.9,4.3,157.6,1,Assam,-1
45.1,130.8,9.4,10.8,9.6,136.1,1,Bhuttan,+1
56.6,172.9,13.8,9.0,4.8,177.7,0,Assam,-1
56.8,138.1,13.2,6.6,3.3,143.0,1,Assam,-1
59.7,161.1,10.5,13.0,6.6,166.6,1,Bhuttan,+1
55.4,148.8,10.5,7.4,7.7,154.4,1,Bhuttan,+1
51.4,153.4,15.3,9.1,6.3,158.3,1,Assam,-1
39.5,154.5,8.8,10.1,8.4,160.2,1,Bhuttan,+1
46.6,159.5,13.7,7.3,4.6,164.6,0,Assam,-1
58.8,125.0,14.4,6.7,3.7,129.7,0,Assam,-1
50.5,130.1,15.6,11.0,6.2,135.5,1,Bhuttan,+1
47.6,148.5,9.7,8.8,5.5,153.6,1,Assam,-1
52.2,155.1,13.4,8.6,4.2,160.4,0,Assam,-1
55.6,187.1,7.7,7.6,3.5,192.5,0,Assam,-1
37.0,139.6,15.4,11.5,7.3,145.5,1,Bhuttan,+1
42.9,157.7,9.9,6.5,5.1,162.3,1,Assam,-1
35.8,130.1,13.2,7.2,6.6,134.6,1,Assam,-1
47.6,164.0,14.4,6.3,5.0,169.3,1,Assam,-1
53.4,140.0,14.3,8.8,5.2,144.8,1,Assam,-1
33.7,152.3,8.3,7.6,6.4,158.0,1,Bhuttan,+1
39.3,128.0,7.7,8.3,5.7,133.7,1,Bhuttan,+1
36.5,160.4,17.0,6.3,8.3,165.5,1,Assam,-1
46.1,135.1,12.5,4.4,3.2,140.3,1,Assam,-1
36.1,140.7,15.2,11.3,4.9,146.0,1,Bhuttan,+1
59.4,150.9,11.6,7.9,5.3,155.7,1,Assam,-1
54.3,143.2,6.6,7.3,3.4,148.6,0,Assam,-1
45.3,162.8,9.4,6.5,4.4,168.0,1,Assam,-1
40.2,143.2,8.9,8.0,7.3,149.1,1,Bhuttan,+1
33.2,143.0,9.7,11.3,9.1,148.8,1,Bhuttan,+1
61.2,126.9,15.9,10.5,4.3,131.6,0,Assam,-1
47.1,127.6,4.8,11.6,8.0,133.6,1,Bhuttan,+1
49.2,140.2,11.7,8.8,7.2,145.5,1,Bhuttan,+1
31.6,160.4,14.3,8.7,4.6,165.2,1,Assam,-1
56.0,135.5,15.7,6.5,4.8,140.3,0,Assam,-1
35.6,165.2,12.0,8.4,4.9,170.0,1,Assam,-1
35.6,136.2,5.6,12.5,7.7,142.0,1,Bhuttan,+1
33.8,127.9,13.3,6.5,7.1,133.5,1,Bhuttan,+1
37.5,121.4,10.9,13.6,3.8,127.2,0,Bhuttan,+1
36.6,155.8,11.5,8.3,2.2,160.6,1,Assam,-1
61.1,154.7,20.6,9.5,5.3,159.5,1,Assam,-1
44.8,155.2,6.1,7.4,4.9,159.8,1,Assam,-1
32.9,158.5,9.6,9.3,5.4,163.1,0,Assam,-1
45.5,140.9,17.4,7.8,5.6,146.2,0,Assam,-1
44.4,129.9,11.7,9.0,5.7,135.1,1,Bhuttan,+1
48.9,173.8,13.4,8.9,3.3,178.5,1,Assam,-1
35.5,138.2,3.3,12.8,7.9,143.3,1,Bhuttan,+1
62.6,153.5,9.0,8.5,4.8,158.3,0,Assam,-1
41.0,153.9,5.2,7.6,7.0,159.7,0,Bhuttan,+1
63.6,133.5,6.0,9.2,2.9,138.3,1,Assam,-1
37.2,125.7,5.2,4.6,4.4,130.3,1,Assam,-1
36.8,127.4,16.4,10.1,7.9,133.2,1,Bhuttan,+1
39.7,148.3,9.0,11.1,7.3,153.4,0,Bhuttan,+1
42.1,121.5,9.8,11.5,7.6,126.9,1,Bhuttan,+1
34.8,156.9,6.1,14.0,7.2,162.1,1,Bhuttan,+1
34.3,132.5,9.1,8.5,7.2,137.6,1,Bhuttan,+1
42.3,148.4,10.4,8.2,4.4,153.4,1,Assam,-1
37.5,142.1,12.5,10.3,3.0,147.0,0,Assam,-1
44.7,141.2,3.1,8.3,5.3,146.9,1,Bhuttan,+1
53.9,163.3,11.1,5.7,3.7,168.2,1,Assam,-1
61.6,149.9,12.7,9.2,5.4,154.8,1,Assam,-1
53.1,172.0,14.2,11.4,5.9,176.6,1,Assam,-1
37.3,137.7,11.8,11.2,6.5,143.2,0,Bhuttan,+1
40.3,160.8,18.5,7.4,6.3,165.6,0,Assam,-1
34.1,147.6,5.8,10.0,9.0,153.2,1,Bhuttan,+1
46.4,124.4,11.5,9.8,5.3,129.6,0,Bhuttan,+1
34.5,113.9,10.3,13.1,7.0,119.0,1,Bhuttan,+1
36.1,118.7,10.4,7.1,7.3,124.6,1,Bhuttan,+1
42.2,134.5,11.5,8.7,4.3,139.7,1,Assam,-1
74.3,160.0,13.0,6.9,5.5,164.9,0,Assam,-1
50.5,133.1,7.5,9.9,7.9,138.8,1,Bhuttan,+1
39.4,142.9,13.8,8.3,4.6,148.4,1,Bhuttan,+1
45.8,127.5,4.7,6.6,6.7,132.8,1,Bhuttan,+1
42.8,144.3,7.8,7.8,5.2,150.0,1,Bhuttan,+1
48.9,153.2,8.3,7.7,5.8,158.6,1,Assam,-1
48.5,153.4,8.0,12.0,5.7,158.7,1,Bhuttan,+1
43.6,154.7,13.1,5.0,5.2,159.9,1,Assam,-1
36.9,152.1,7.1,10.3,6.7,158.0,1,Bhuttan,+1
59.5,146.4,13.4,7.2,4.5,151.2,1,Assam,-1
62.0,128.3,6.3,7.7,4.7,133.8,1,Assam,-1
52.2,149.2,10.6,6.7,4.2,154.2,1,Assam,-1
34.3,138.8,1.8,9.7,7.9,144.0,0,Bhuttan,+1
48.2,144.0,9.1,7.8,8.2,149.5,1,Bhuttan,+1
54.5,184.1,9.8,9.3,5.8,189.0,1,Assam,-1
38.1,144.8,6.1,11.8,7.1,150.4,0,Bhuttan,+1
25.3,129.2,7.5,11.7,6.8,134.4,0,Bhuttan,+1
26.1,120.6,13.4,8.8,4.5,125.7,1,Assam,-1
43.6,166.9,12.4,8.8,5.0,171.8,1,Assam,-1
38.2,147.0,6.5,6.1,6.4,151.9,1,Assam,-1
33.5,163.6,8.5,7.7,5.2,168.8,0,Bhuttan,+1
59.1,144.7,12.4,6.2,5.2,149.4,1,Assam,-1
60.1,135.3,19.6,5.3,7.1,140.1,1,Assam,-1
39.7,135.9,10.8,9.1,7.9,141.1,1,Assam,-1
47.4,147.4,18.8,6.9,4.8,151.9,1,Assam,-1
26.0,146.2,6.3,5.3,9.2,151.8,1,Bhuttan,+1
44.4,129.7,14.5,12.1,5.6,134.8,1,Bhuttan,+1
44.9,149.6,13.8,8.3,8.0,155.1,1,Bhuttan,+1
68.3,153.8,9.9,7.8,3.4,158.7,1,Assam,-1
40.7,160.8,8.5,8.9,6.2,166.1,1,Assam,-1
33.7,134.2,8.0,6.6,5.9,139.4,1,Bhuttan,+1
36.6,143.5,9.1,10.2,7.4,148.9,1,Bhuttan,+1
46.5,132.9,10.9,12.7,5.8,138.2,1,Bhuttan,+1
61.8,148.8,11.1,9.6,5.0,153.8,1,Assam,-1
55.8,143.1,7.0,8.8,5.4,148.3,1,Assam,-1
49.1,147.6,12.9,6.7,6.2,153.0,1,Assam,-1
42.5,151.4,10.5,10.6,8.5,156.5,1,Bhuttan,+1
53.0,142.0,10.5,9.2,6.9,147.3,1,Bhuttan,+1
50.5,147.3,8.1,8.7,5.7,151.9,1,Assam,-1
59.6,153.8,16.4,8.3,3.7,158.5,1,Assam,-1
38.4,166.9,16.8,7.4,6.2,172.1,0,Assam,-1
52.0,128.7,10.7,8.6,5.1,134.6,1,Bhuttan,+1
48.5,134.3,13.4,9.3,8.7,140.2,1,Bhuttan,+1
44.4,126.1,7.0,11.4,7.3,131.4,1,Bhuttan,+1
39.8,144.3,11.8,8.7,3.6,149.7,1,Assam,-1
26.1,145.0,13.0,12.2,8.0,150.8,1,Bhuttan,+1
46.5,128.3,6.5,12.7,8.0,133.6,1,Bhuttan,+1
52.2,160.5,14.4,6.1,4.8,165.5,0,Assam,-1
44.7,121.9,8.1,12.9,6.7,127.9,1,Bhuttan,+1
31.4,151.7,16.4,12.4,6.4,157.5,0,Bhuttan,+1
50.4,134.5,12.7,5.8,3.6,139.4,1,Assam,-1
31.7,133.5,18.2,7.8,6.2,138.5,0,Assam,-1
48.1,134.5,12.4,13.1,7.8,140.2,1,Assam,-1
36.3,139.4,13.8,8.9,6.9,145.4,1,Bhuttan,+1
50.4,159.8,7.2,10.7,8.5,165.7,1,Bhuttan,+1
54.9,134.6,16.7,9.9,3.9,140.1,1,Assam,-1
63.5,145.5,15.0,8.4,5.2,151.0,1,Assam,-1
33.1,142.7,11.7,9.2,7.4,148.1,1,Bhuttan,+1
56.6,132.6,16.0,9.2,5.1,137.5,1,Assam,-1
28.5,124.5,14.0,12.0,7.0,129.9,0,Bhuttan,+1
28.9,157.9,5.6,9.3,7.1,163.0,1,Bhuttan,+1
45.6,161.3,13.0,6.0,5.4,166.4,0,Assam,-1
35.2,159.2,13.5,4.7,3.5,164.1,1,Assam,-1
46.2,136.0,12.2,10.3,4.2,140.8,0,Assam,-1
27.4,163.9,7.9,7.2,5.6,169.4,1,Assam,-1
37.6,141.1,14.9,10.6,6.1,146.1,0,Bhuttan,+1
40.5,146.5,11.8,6.3,5.8,151.4,0,Assam,-1
39.3,152.0,15.6,10.9,8.8,157.9,1,Bhuttan,+1
36.8,149.8,10.1,7.5,9.2,155.7,1,Assam,-1
38.1,160.4,11.4,5.4,6.5,165.3,0,Assam,-1
45.4,137.5,7.8,3.8,5.9,142.9,1,Bhuttan,+1
55.5,135.5,7.0,10.5,8.0,140.6,1,Bhuttan,+1
44.9,147.9,12.2,11.5,7.3,153.5,1,Bhuttan,+1
38.2,135.9,7.4,8.0,6.5,141.0,1,Bhuttan,+1
33.0,147.6,14.7,8.8,5.1,152.4,1,Assam,-1
31.6,136.3,8.8,9.8,7.6,141.8,1,Bhuttan,+1
39.6,146.0,10.1,10.4,7.0,151.9,0,Bhuttan,+1
47.4,140.7,13.7,10.8,7.3,146.7,0,Bhuttan,+1
33.2,129.4,8.6,9.3,4.9,134.8,1,Assam,-1
50.4,167.8,5.5,8.1,4.5,172.8,1,Assam,-1
34.8,136.8,16.2,7.2,7.1,142.7,1,Bhuttan,+1
69.2,164.4,14.4,8.1,2.7,169.3,1,Assam,-1
55.9,130.8,11.8,8.6,5.6,136.2,0,Assam,-1
33.7,131.7,4.6,9.2,8.9,137.6,1,Bhuttan,+1
24.9,155.0,8.4,12.2,4.1,159.9,0,Assam,-1
41.7,141.6,11.9,10.1,7.8,147.3,1,Bhuttan,+1
44.3,140.3,16.0,13.8,7.6,146.1,1,Bhuttan,+1
52.2,136.9,9.4,11.2,9.5,142.3,1,Bhuttan,+1
47.8,160.8,1.7,9.5,5.9,166.5,1,Bhuttan,+1
61.8,146.2,13.1,8.0,4.0,151.4,0,Assam,-1
41.4,159.1,15.1,11.0,8.2,164.5,1,Bhuttan,+1
28.8,155.6,12.0,9.6,3.1,160.8,1,Assam,-1
43.5,142.0,12.6,7.7,6.3,147.2,1,Bhuttan,+1
49.5,138.0,15.2,14.2,6.8,143.9,1,Bhuttan,+1
42.8,156.5,14.0,12.4,7.0,161.8,1,Bhuttan,+1
39.2,148.9,10.9,9.7,7.5,154.7,1,Bhuttan,+1
32.3,136.8,10.3,3.2,7.4,141.8,1,Bhuttan,+1
35.1,150.8,7.0,9.3,4.7,155.8,1,Assam,-1
35.1,143.0,11.6,9.2,5.8,148.5,1,Bhuttan,+1
58.8,144.3,11.0,8.2,3.8,149.0,1,Assam,-1
64.8,175.6,7.2,7.5,6.3,181.0,1,Assam,-1
49.8,114.6,11.6,8.6,6.8,120.2,0,Bhuttan,+1
52.9,150.5,8.2,9.3,9.6,156.1,1,Bhuttan,+1
50.6,133.2,6.2,7.5,5.7,138.4,1,Bhuttan,+1
47.5,137.1,10.7,10.7,6.2,142.8,1,Bhuttan,+1
50.3,171.1,12.0,10.8,2.9,176.4,0,Assam,-1
44.7,157.6,12.6,9.5,4.9,163.0,1,Assam,-1
32.2,137.5,14.7,11.0,6.0,142.8,1,Bhuttan,+1
40.5,138.3,17.1,8.5,6.6,143.8,1,Bhuttan,+1
44.1,155.0,10.7,10.9,5.8,160.1,1,Bhuttan,+1
55.4,143.0,11.2,7.5,4.7,147.7,1,Assam,-1
34.6,134.5,14.3,11.8,6.0,139.7,1,Bhuttan,+1
39.5,145.3,10.5,9.4,6.8,151.0,1,Bhuttan,+1
41.1,149.6,3.6,10.3,6.0,155.2,1,Bhuttan,+1
40.6,140.8,9.6,9.3,6.2,145.8,1,Bhuttan,+1
45.8,148.8,17.4,9.8,3.9,154.3,0,Assam,-1
62.0,124.6,11.8,8.5,4.6,129.3,0,Assam,-1
64.6,138.1,14.7,5.3,4.9,143.0,0,Assam,-1
47.3,155.7,12.2,11.8,5.3,160.6,1,Assam,-1
55.5,127.1,10.7,10.0,6.1,132.5,1,Bhuttan,+1
26.0,141.2,13.1,9.0,5.9,145.8,1,Assam,-1
61.5,123.7,10.0,6.9,5.8,128.4,0,Assam,-1
65.9,133.6,9.5,7.9,5.6,138.4,1,Assam,-1
57.6,151.7,12.6,8.7,5.3,157.2,0,Assam,-1
61.3,122.0,19.1,7.9,5.2,126.6,0,Assam,-1
43.9,146.8,9.3,10.9,6.2,152.6,0,Bhuttan,+1
46.1,160.7,6.7,6.7,3.5,165.3,1,Assam,-1
31.9,138.5,13.0,13.4,8.5,143.8,0,Bhuttan,+1
42.7,163.2,9.6,9.7,5.6,168.1,0,Assam,-1
47.1,157.0,11.5,7.8,5.1,161.7,1,Assam,-1
39.3,122.7,3.5,6.9,6.7,127.9,1,Bhuttan,+1
47.1,150.8,13.9,7.6,6.0,155.4,1,Assam,-1
43.2,141.0,10.2,8.4,8.0,146.7,1,Bhuttan,+1
51.9,153.7,12.9,7.5,5.0,158.5,1,Assam,-1
44.2,166.0,3.5,9.5,7.5,171.7,1,Bhuttan,+1
38.2,138.6,16.3,11.5,8.6,144.0,1,Bhuttan,+1
52.6,130.8,10.7,6.3,4.8,136.7,1,Bhuttan,+1
39.5,125.3,8.8,11.4,6.6,130.4,1,Bhuttan,+1
44.1,141.5,6.1,9.0,2.8,146.1,1,Assam,-1
31.1,121.9,10.5,9.0,8.3,127.8,1,Bhuttan,+1
52.7,152.4,16.9,7.2,4.9,157.5,1,Assam,-1
52.9,133.9,6.0,7.0,5.5,138.6,0,Assam,-1
37.4,151.3,11.3,7.8,5.3,156.0,0,Assam,-1
40.7,155.5,13.5,8.6,4.2,160.5,0,Assam,-1
40.3,154.5,12.1,10.9,5.9,159.7,0,Bhuttan,+1
43.7,153.3,12.6,8.2,5.0,158.1,0,Assam,-1
61.1,150.1,9.7,8.1,5.3,155.6,1,Assam,-1
56.2,166.5,15.9,5.0,3.0,171.1,1,Bhuttan,+1
38.0,151.9,13.0,6.2,4.0,156.8,0,Assam,-1
46.8,145.4,15.1,9.1,6.4,150.6,0,Bhuttan,+1
46.2,159.1,9.2,6.9,7.8,165.0,1,Bhuttan,+1
44.4,134.0,6.1,7.5,7.4,139.4,1,Bhuttan,+1
39.6,137.6,4.0,13.2,8.8,143.1,0,Bhuttan,+1
38.9,142.2,13.3,10.8,6.1,147.3,1,Bhuttan,+1
44.8,156.8,7.7,8.3,6.6,162.4,1,Bhuttan,+1
32.7,167.2,13.5,11.1,7.0,172.9,1,Bhuttan,+1
32.6,131.0,2.8,8.6,8.2,136.8,1,Bhuttan,+1
50.7,155.3,13.2,9.4,3.7,159.8,1,Assam,-1
49.4,147.2,13.3,8.8,4.1,152.2,0,Assam,-1
48.3,163.4,7.1,11.1,6.9,168.4,1,Bhuttan,+1
34.7,138.5,14.5,11.4,6.4,144.5,1,Bhuttan,+1
37.0,144.1,8.9,13.2,8.3,149.2,1,Bhuttan,+1
42.2,133.6,4.2,7.3,6.8,139.2,1,Bhuttan,+1
47.5,125.4,14.5,10.0,6.2,130.7,1,Bhuttan,+1
39.0,128.2,10.0,7.6,4.8,133.1,1,Assam,-1
54.2,135.0,6.7,9.5,6.3,140.3,1,Bhuttan,+1
41.7,144.8,8.9,10.9,6.3,150.2,0,Bhuttan,+1
55.3,171.7,7.8,6.4,6.1,177.0,1,Assam,-1
35.4,149.9,10.3,8.8,5.1,154.7,0,Assam,-1
38.5,142.2,11.3,9.0,5.7,147.4,1,Bhuttan,+1
47.5,154.1,5.6,9.7,6.8,159.6,1,Bhuttan,+1
49.3,138.8,4.6,11.5,6.5,143.8,1,Bhuttan,+1
26.8,146.1,9.0,12.7,8.7,151.3,1,Bhuttan,+1
33.0,119.5,15.5,7.0,4.0,124.4,1,Assam,-1
44.2,145.8,15.6,8.3,4.6,150.6,1,Assam,-1
34.8,160.1,14.3,8.0,6.2,164.9,0,Assam,-1
51.0,143.8,7.5,7.4,3.7,148.9,1,Assam,-1
44.5,139.4,8.0,9.8,6.4,145.3,1,Bhuttan,+1
37.6,118.7,10.2,5.9,5.9,123.7,1,Bhuttan,+1
66.5,137.8,16.6,6.9,4.9,142.6,0,Assam,-1
49.3,148.7,19.7,9.7,5.2,154.2,0,Bhuttan,+1
45.0,133.9,21.0,9.4,6.9,139.0,1,Bhuttan,+1
64.6,147.6,17.4,7.4,5.8,152.7,0,Assam,-1
44.2,139.9,14.0,9.5,5.4,144.5,1,Assam,-1
44.9,129.4,9.2,7.9,6.2,135.4,1,Bhuttan,+1
45.7,155.0,9.8,8.2,6.7,159.9,1,Assam,-1
58.6,158.9,12.3,7.6,6.0,163.7,0,Assam,-1
49.1,139.6,6.5,11.0,5.5,144.4,0,Assam,-1
22.5,145.9,13.1,11.7,6.0,151.8,1,Bhuttan,+1
54.7,138.5,13.0,8.2,4.8,143.5,0,Assam,-1
50.9,152.0,13.8,9.2,4.8,157.2,1,Bhuttan,+1
28.2,164.6,6.7,9.1,8.0,170.2,1,Bhuttan,+1
44.2,150.2,7.7,6.6,5.2,155.7,0,Assam,-1
39.5,141.8,3.0,8.5,5.1,146.8,1,Assam,-1
61.5,147.6,11.8,9.8,3.6,152.2,0,Assam,-1
32.2,151.4,10.1,9.6,6.2,156.6,1,Bhuttan,+1
34.3,134.1,15.3,7.9,3.7,139.6,0,Assam,-1
38.6,156.8,12.3,5.8,8.1,162.0,0,Bhuttan,+1
47.0,147.5,10.4,8.7,4.1,152.7,1,Assam,-1
34.0,124.2,7.8,12.6,6.4,130.2,0,Bhuttan,+1
48.7,134.5,11.7,4.6,6.0,140.1,1,Bhuttan,+1
41.4,135.4,12.6,10.7,5.5,140.9,1,Bhuttan,+1
60.5,120.7,11.1,10.0,4.3,125.9,1,Assam,-1
48.0,130.7,10.2,10.7,5.6,136.5,1,Bhuttan,+1
37.0,135.2,15.9,6.0,6.0,140.2,0,Assam,-1
44.1,149.4,12.7,8.0,7.5,154.7,1,Bhuttan,+1
42.2,134.0,14.6,10.1,4.9,138.8,0,Assam,-1
32.8,137.9,8.1,6.6,6.1,143.5,1,Bhuttan,+1
48.7,129.5,7.0,10.5,6.3,134.7,1,Bhuttan,+1
44.6,137.1,3.6,9.6,6.8,142.6,1,Bhuttan,+1
24.1,133.8,9.5,7.6,8.2,139.5,0,Bhuttan,+1
57.0,144.9,6.6,6.6,5.8,150.2,0,Assam,-1
50.0,136.7,12.8,9.8,5.6,142.3,1,Bhuttan,+1
27.6,136.9,6.4,11.2,5.7,142.2,1,Bhuttan,+1
17.9,140.6,16.3,8.2,8.4,145.9,1,Bhuttan,+1
39.0,148.6,12.2,10.0,8.1,153.7,1,Bhuttan,+1
39.8,115.4,16.6,7.1,5.3,120.3,1,Assam,-1
43.0,154.5,13.7,6.5,5.8,159.6,0,Assam,-1
46.0,125.3,11.0,6.2,3.9,129.8,0,Assam,-1
32.6,116.2,13.0,7.5,7.6,121.4,1,Bhuttan,+1
43.3,173.7,7.6,7.3,5.5,179.0,1,Assam,-1
34.3,134.5,4.3,9.1,8.2,139.6,1,Bhuttan,+1
59.2,141.1,9.4,11.6,7.7,146.3,0,Bhuttan,+1
43.1,132.3,9.3,7.8,6.0,137.7,0,Assam,-1
50.2,132.7,13.2,10.0,4.7,137.2,0,Assam,-1
37.5,141.3,12.4,9.2,6.5,147.0,1,Bhuttan,+1
34.9,148.0,6.4,10.2,3.6,153.4,1,Bhuttan,+1
51.8,138.2,11.4,7.9,5.2,143.2,0,Assam,-1
28.1,122.6,13.0,6.5,8.5,128.1,0,Bhuttan,+1
40.1,144.9,10.4,9.4,7.1,150.7,1,Bhuttan,+1
44.7,147.3,8.0,9.1,5.0,152.2,1,Assam,-1
38.5,153.8,4.6,14.2,5.8,159.5,1,Bhuttan,+1
42.6,143.3,10.0,6.5,4.7,148.3,1,Assam,-1
54.4,128.3,9.9,10.8,6.4,133.8,1,Bhuttan,+1
49.6,141.5,10.3,8.1,6.8,146.5,0,Assam,-1
54.2,146.9,19.0,11.9,5.6,152.0,0,Assam,-1
40.4,134.7,13.8,8.5,5.7,139.2,1,Assam,-1
50.6,144.8,5.5,7.9,6.2,149.5,0,Assam,-1
29.5,128.7,15.1,7.8,6.8,134.2,0,Bhuttan,+1
50.6,123.4,7.5,9.3,7.5,129.1,1,Bhuttan,+1
33.8,147.6,16.0,7.3,6.6,153.3,1,Bhuttan,+1
48.8,123.1,16.2,9.0,7.5,128.9,1,Bhuttan,+1
36.2,131.8,6.6,7.5,5.5,136.9,0,Assam,-1
39.4,134.3,15.3,8.9,5.5,139.6,1,Assam,-1
54.0,148.7,15.2,6.8,3.5,153.9,1,Assam,-1
53.9,144.2,12.2,8.2,5.3,149.6,1,Assam,-1
38.4,132.6,10.7,7.8,5.5,138.1,0,Bhuttan,+1
38.0,147.3,14.2,7.3,7.8,152.9,1,Bhuttan,+1
55.3,146.6,13.5,5.3,3.0,151.5,1,Assam,-1
46.6,138.6,15.7,11.6,6.2,144.4,1,Bhuttan,+1
40.9,135.5,5.9,6.7,6.7,141.1,1,Bhuttan,+1
46.7,165.5,13.3,8.9,4.0,170.1,0,Assam,-1
32.5,146.4,13.4,9.7,4.5,151.5,1,Assam,-1
52.4,163.3,12.0,10.2,5.9,168.0,1,Assam,-1
38.9,143.1,9.2,7.6,6.2,148.3,1,Assam,-1
29.8,137.5,8.6,9.7,7.4,142.9,1,Bhuttan,+1
48.1,166.6,11.2,6.4,6.6,172.0,0,Assam,-1
63.4,155.8,14.8,8.0,4.8,160.4,1,Assam,-1
39.7,145.7,12.4,9.2,6.5,151.2,1,Bhuttan,+1
31.8,152.3,10.3,11.6,7.4,158.1,0,Bhuttan,+1
44.3,149.8,15.7,9.4,6.8,155.7,1,Bhuttan,+1
46.7,157.1,11.9,8.7,5.3,162.6,1,Assam,-1
31.5,144.5,2.8,9.5,6.6,150.4,1,Bhuttan,+1
54.6,130.0,12.4,8.4,5.8,135.1,0,Assam,-1
57.5,149.9,11.0,9.9,5.7,155.9,1,Bhuttan,+1
47.2,167.4,14.1,9.8,3.9,172.2,0,Assam,-1
42.6,127.5,14.5,7.6,8.2,133.3,1,Bhuttan,+1
37.3,140.7,12.0,9.7,4.3,146.2,0,Assam,-1
